"prov","type","signif_week"
"Pampanga","Other Causes","2016-45"
"Pampanga","Other Causes","2016-46"
"Pampanga","Other Causes","2016-47"
"Pampanga","Other Causes","2016-48"
"Pampanga","Other Causes","2016-49"
"Pampanga","Other Causes","2018-26"
"Pampanga","Other Causes","2018-27"
"Pampanga","Other Causes","2019-09"
"Pampanga","Other Causes","2019-10"
"Pampanga","Other Causes","2019-11"
"Pampanga","Other Causes","2019-12"
"Batangas","Other Causes","2016-31"
"Batangas","Other Causes","2016-32"
"Batangas","Other Causes","2016-33"
"Batangas","Other Causes","2016-34"
"Batangas","Other Causes","2016-35"
"Batangas","Other Causes","2016-36"
"Batangas","Other Causes","2016-37"
"Batangas","Other Causes","2016-38"
"Batangas","Other Causes","2016-39"
"Batangas","Other Causes","2016-40"
"Batangas","Other Causes","2016-41"
"Batangas","Other Causes","2016-42"
"Batangas","Other Causes","2016-43"
"Batangas","Other Causes","2016-44"
"Batangas","Other Causes","2016-45"
"Batangas","Other Causes","2016-46"
"Batangas","Other Causes","2016-47"
"Batangas","Other Causes","2016-48"
"Albay","Other Causes","2016-43"
"Albay","Other Causes","2016-44"
"Albay","Other Causes","2016-45"
"Albay","Other Causes","2016-46"
"Albay","Other Causes","2016-47"
"Albay","Other Causes","2016-48"
"Albay","Other Causes","2016-49"
"Albay","Other Causes","2016-50"
"Albay","Other Causes","2016-51"
"Albay","Other Causes","2016-52"
"Albay","Other Causes","2017-01"
"Albay","Other Causes","2017-02"
"Albay","Other Causes","2017-03"
"Albay","Other Causes","2017-04"
"Albay","Other Causes","2017-05"
"Albay","Other Causes","2017-06"
"Albay","Other Causes","2017-07"
"Albay","Other Causes","2017-08"
"Albay","Other Causes","2017-09"
"Albay","Other Causes","2017-10"
"Albay","Other Causes","2017-11"
"Albay","Other Causes","2017-12"
"Albay","Other Causes","2017-13"
"Albay","Other Causes","2017-14"
"Albay","Other Causes","2017-15"
"Albay","Other Causes","2017-16"
"Albay","Other Causes","2017-17"
"Albay","Other Causes","2017-18"
"Albay","Other Causes","2017-19"
"Albay","Other Causes","2018-12"
"Albay","Other Causes","2018-13"
"Albay","Other Causes","2018-14"
"Albay","Other Causes","2018-15"
"Albay","Other Causes","2018-16"
"Albay","Other Causes","2018-17"
"Albay","Other Causes","2018-18"
"Albay","Other Causes","2018-19"
"Albay","Other Causes","2018-20"
"Albay","Other Causes","2018-21"
"Albay","Other Causes","2018-22"
"Albay","Other Causes","2018-23"
"Albay","Other Causes","2018-24"
"Albay","Other Causes","2018-25"
"Albay","Other Causes","2018-26"
"Albay","Other Causes","2018-27"
"Albay","Other Causes","2018-28"
"Albay","Other Causes","2018-29"
"Albay","Other Causes","2018-30"
"Albay","Other Causes","2018-31"
"Albay","Other Causes","2018-32"
"Albay","Other Causes","2018-33"
"Albay","Other Causes","2018-34"
"Albay","Other Causes","2018-35"
"Albay","Other Causes","2018-36"
"Albay","Other Causes","2018-37"
"Albay","Other Causes","2018-38"
"Albay","Other Causes","2018-39"
"Albay","Other Causes","2018-40"
"Albay","Other Causes","2018-41"
"Albay","Other Causes","2018-42"
"Albay","Other Causes","2018-43"
"Albay","Other Causes","2018-44"
"Albay","Other Causes","2018-45"
"Albay","Other Causes","2018-46"
"Albay","Other Causes","2018-47"
"Albay","Other Causes","2018-48"
"Albay","Other Causes","2018-49"
"Albay","Other Causes","2018-50"
"Albay","Other Causes","2018-51"
"Albay","Other Causes","2018-52"
"Albay","Other Causes","2019-01"
"Albay","Other Causes","2019-02"
"Albay","Other Causes","2019-03"
"Camarines Sur","Other Causes","2016-31"
"Camarines Sur","Other Causes","2016-32"
"Camarines Sur","Other Causes","2016-33"
"Camarines Sur","Other Causes","2016-34"
"Camarines Sur","Other Causes","2016-35"
"Camarines Sur","Other Causes","2016-36"
"Camarines Sur","Other Causes","2016-37"
"Camarines Sur","Other Causes","2016-38"
"Camarines Sur","Other Causes","2016-39"
"Camarines Sur","Other Causes","2016-40"
"Camarines Sur","Other Causes","2016-41"
"Camarines Sur","Other Causes","2016-42"
"Camarines Sur","Other Causes","2016-43"
"Masbate","Other Causes","2016-19"
"Masbate","Other Causes","2016-20"
"Masbate","Other Causes","2016-21"
"Masbate","Other Causes","2016-22"
"Masbate","Other Causes","2016-23"
"Masbate","Other Causes","2016-24"
"Masbate","Other Causes","2016-25"
"Masbate","Other Causes","2016-26"
"Masbate","Other Causes","2016-27"
"Masbate","Other Causes","2016-28"
"Masbate","Other Causes","2016-29"
"Masbate","Other Causes","2016-30"
"Masbate","Other Causes","2016-31"
"Masbate","Other Causes","2016-32"
"Negros Occidental","Other Causes","2018-21"
"Negros Occidental","Other Causes","2018-30"
"Negros Occidental","Other Causes","2019-50"
"Cebu","Other Causes","2018-48"
"Cebu","Other Causes","2018-49"
"Cebu","Other Causes","2018-50"
"Cebu","Other Causes","2018-51"
"Cebu","Other Causes","2018-52"
"Cebu","Other Causes","2019-01"
"Cebu","Other Causes","2019-02"
"Cebu","Other Causes","2019-03"
"Cebu","Other Causes","2019-04"
"Cebu","Other Causes","2019-05"
"Cebu","Other Causes","2019-06"
"Cebu","Other Causes","2019-07"
"Cebu","Other Causes","2019-08"
"Negros Oriental","Other Causes","2016-19"
"Negros Oriental","Other Causes","2016-20"
"Negros Oriental","Other Causes","2016-21"
"Negros Oriental","Other Causes","2016-22"
"Negros Oriental","Other Causes","2016-23"
"Negros Oriental","Other Causes","2016-24"
"Negros Oriental","Other Causes","2016-25"
"Negros Oriental","Other Causes","2016-26"
"Negros Oriental","Other Causes","2016-27"
"Negros Oriental","Other Causes","2016-28"
"Negros Oriental","Other Causes","2016-29"
"Negros Oriental","Other Causes","2016-30"
"Negros Oriental","Other Causes","2018-45"
"Negros Oriental","Other Causes","2018-46"
"Negros Oriental","Other Causes","2018-47"
"Negros Oriental","Other Causes","2018-48"
"Negros Oriental","Other Causes","2018-49"
"Negros Oriental","Other Causes","2018-50"
"Negros Oriental","Other Causes","2018-51"
"Negros Oriental","Other Causes","2018-52"
"Negros Oriental","Other Causes","2019-01"
"Negros Oriental","Other Causes","2019-02"
"Negros Oriental","Other Causes","2019-03"
"Negros Oriental","Other Causes","2019-04"
"Negros Oriental","Other Causes","2019-05"
"Negros Oriental","Other Causes","2019-06"
"Negros Oriental","Other Causes","2019-07"
"Negros Oriental","Other Causes","2019-08"
"Negros Oriental","Other Causes","2019-09"
"Negros Oriental","Other Causes","2019-10"
"Negros Oriental","Other Causes","2019-11"
"Negros Oriental","Other Causes","2019-12"
"Negros Oriental","Other Causes","2019-13"
"Negros Oriental","Other Causes","2019-14"
"Negros Oriental","Other Causes","2019-15"
"Negros Oriental","Other Causes","2019-16"
"Negros Oriental","Other Causes","2019-17"
"Negros Oriental","Other Causes","2019-18"
"Negros Oriental","Other Causes","2019-19"
"Negros Oriental","Other Causes","2019-20"
"Negros Oriental","Other Causes","2019-21"
"Negros Oriental","Other Causes","2019-22"
"Negros Oriental","Other Causes","2019-23"
"Negros Oriental","Other Causes","2019-24"
"Negros Oriental","Other Causes","2019-25"
"Negros Oriental","Other Causes","2019-26"
"Negros Oriental","Other Causes","2019-27"
"Negros Oriental","Other Causes","2019-28"
"Negros Oriental","Other Causes","2019-29"
"Negros Oriental","Other Causes","2019-30"
"Negros Oriental","Other Causes","2019-31"
"Negros Oriental","Other Causes","2019-32"
"Negros Oriental","Other Causes","2019-33"
"Samar","Other Causes","2016-30"
"Samar","Other Causes","2016-31"
"Samar","Other Causes","2016-32"
"Samar","Other Causes","2016-33"
"Samar","Other Causes","2016-34"
"Samar","Other Causes","2016-35"
"Zamboanga del Norte","Other Causes","2016-19"
"Zamboanga del Norte","Other Causes","2016-20"
"Zamboanga del Norte","Other Causes","2016-21"
"Zamboanga del Norte","Other Causes","2016-22"
"Zamboanga del Norte","Other Causes","2016-23"
"Zamboanga del Norte","Other Causes","2016-24"
"Zamboanga del Norte","Other Causes","2016-25"
"Zamboanga del Norte","Other Causes","2016-26"
"Zamboanga del Norte","Other Causes","2016-27"
"Zamboanga del Norte","Other Causes","2016-28"
"Zamboanga del Norte","Other Causes","2016-29"
"Zamboanga del Norte","Other Causes","2016-30"
"Zamboanga del Norte","Other Causes","2016-31"
"Zamboanga del Norte","Other Causes","2016-32"
"Zamboanga del Norte","Other Causes","2016-33"
"Zamboanga del Norte","Other Causes","2016-34"
"Zamboanga del Norte","Other Causes","2016-35"
"Zamboanga del Norte","Other Causes","2016-36"
"Zamboanga del Norte","Other Causes","2016-37"
"Zamboanga del Norte","Other Causes","2016-38"
"Zamboanga del Norte","Other Causes","2016-39"
"Zamboanga del Norte","Other Causes","2016-40"
"Zamboanga del Norte","Other Causes","2016-41"
"Zamboanga del Norte","Other Causes","2016-42"
"Zamboanga del Norte","Other Causes","2016-43"
"Zamboanga del Norte","Other Causes","2016-44"
"Zamboanga del Norte","Other Causes","2016-45"
"Zamboanga del Norte","Other Causes","2016-46"
"Zamboanga del Sur","Other Causes","2018-33"
"Zamboanga del Sur","Other Causes","2019-16"
"Misamis Occidental","Other Causes","2016-19"
"Misamis Occidental","Other Causes","2016-20"
"Misamis Occidental","Other Causes","2016-21"
"Misamis Occidental","Other Causes","2016-22"
"Misamis Occidental","Other Causes","2016-23"
"Misamis Occidental","Other Causes","2016-24"
"Misamis Occidental","Other Causes","2016-25"
"Misamis Occidental","Other Causes","2016-26"
"Misamis Occidental","Other Causes","2016-27"
"Misamis Occidental","Other Causes","2016-28"
"Misamis Occidental","Other Causes","2016-29"
"Misamis Occidental","Other Causes","2016-30"
"Misamis Occidental","Other Causes","2016-31"
"Misamis Occidental","Other Causes","2016-32"
"Misamis Occidental","Other Causes","2016-33"
"Misamis Occidental","Other Causes","2016-34"
"Misamis Occidental","Other Causes","2016-35"
"Misamis Occidental","Other Causes","2016-36"
"Misamis Occidental","Other Causes","2016-37"
"Misamis Occidental","Other Causes","2016-38"
"Misamis Occidental","Other Causes","2016-39"
"Misamis Occidental","Other Causes","2016-40"
"Misamis Occidental","Other Causes","2016-41"
"Misamis Oriental","Other Causes","2018-35"
"Misamis Oriental","Other Causes","2018-36"
"Misamis Oriental","Other Causes","2018-37"
"Misamis Oriental","Other Causes","2018-38"
"Misamis Oriental","Other Causes","2018-39"
"Misamis Oriental","Other Causes","2018-40"
"Misamis Oriental","Other Causes","2018-41"
"Misamis Oriental","Other Causes","2018-42"
"Misamis Oriental","Other Causes","2018-43"
"Misamis Oriental","Other Causes","2018-44"
"Misamis Oriental","Other Causes","2018-45"
"Davao del Norte","Other Causes","2016-24"
"Davao del Norte","Other Causes","2016-25"
"Davao del Norte","Other Causes","2016-26"
"Davao del Norte","Other Causes","2016-27"
"Davao del Norte","Other Causes","2016-28"
"Davao del Norte","Other Causes","2016-29"
"Davao del Norte","Other Causes","2016-30"
"Davao del Norte","Other Causes","2016-31"
"Davao del Norte","Other Causes","2016-32"
"Davao del Norte","Other Causes","2016-33"
"Davao del Norte","Other Causes","2016-34"
"Davao del Norte","Other Causes","2016-35"
"Davao del Norte","Other Causes","2016-36"
"Davao del Norte","Other Causes","2016-37"
"Davao del Norte","Other Causes","2016-38"
"Davao del Norte","Other Causes","2016-39"
"Davao del Norte","Other Causes","2016-40"
"Davao del Norte","Other Causes","2016-41"
"Davao del Norte","Other Causes","2016-42"
"Davao del Norte","Other Causes","2016-43"
"Davao del Norte","Other Causes","2016-44"
"Davao del Norte","Other Causes","2016-45"
"Davao del Norte","Other Causes","2016-46"
"Davao del Norte","Other Causes","2016-47"
"Davao del Norte","Other Causes","2016-48"
"Davao del Norte","Other Causes","2017-34"
"Davao del Norte","Other Causes","2017-35"
"Davao del Norte","Other Causes","2017-36"
"Davao del Sur","Other Causes","2016-19"
"Davao del Sur","Other Causes","2016-20"
"Davao del Sur","Other Causes","2016-21"
"Davao del Sur","Other Causes","2016-22"
"Davao del Sur","Other Causes","2016-23"
"Davao del Sur","Other Causes","2016-24"
"Davao del Sur","Other Causes","2016-25"
"Davao del Sur","Other Causes","2016-26"
"Davao del Sur","Other Causes","2016-27"
"Davao del Sur","Other Causes","2016-28"
"Davao del Sur","Other Causes","2016-29"
"Davao del Sur","Other Causes","2016-30"
"Davao del Sur","Other Causes","2016-31"
"Davao del Sur","Other Causes","2016-32"
"Davao del Sur","Other Causes","2016-33"
"Davao del Sur","Other Causes","2016-34"
"Compostela Valley","Other Causes","2016-19"
"Compostela Valley","Other Causes","2016-20"
"Compostela Valley","Other Causes","2016-21"
"Compostela Valley","Other Causes","2016-22"
"Compostela Valley","Other Causes","2016-23"
"Compostela Valley","Other Causes","2016-24"
"Compostela Valley","Other Causes","2016-25"
"Compostela Valley","Other Causes","2016-26"
"Compostela Valley","Other Causes","2016-27"
"Compostela Valley","Other Causes","2016-28"
"Compostela Valley","Other Causes","2016-29"
"Compostela Valley","Other Causes","2016-30"
"Compostela Valley","Other Causes","2016-31"
"Compostela Valley","Other Causes","2016-32"
"Compostela Valley","Other Causes","2016-33"
"Compostela Valley","Other Causes","2016-34"
"Compostela Valley","Other Causes","2016-35"
"Cotabato","Other Causes","2016-19"
"Cotabato","Other Causes","2016-20"
"Cotabato","Other Causes","2016-21"
"Cotabato","Other Causes","2016-22"
"Cotabato","Other Causes","2016-23"
"Cotabato","Other Causes","2016-24"
"Cotabato","Other Causes","2016-25"
"Cotabato","Other Causes","2016-26"
"Cotabato","Other Causes","2016-27"
"Cotabato","Other Causes","2016-28"
"Cotabato","Other Causes","2016-29"
"Cotabato","Other Causes","2016-30"
"Cotabato","Other Causes","2016-31"
"Cotabato","Other Causes","2016-32"
"Cotabato","Other Causes","2016-33"
"Cotabato","Other Causes","2016-34"
"Cotabato","Other Causes","2016-35"
"Cotabato","Other Causes","2016-36"
"Cotabato","Other Causes","2016-37"
"Cotabato","Other Causes","2016-38"
"Cotabato","Other Causes","2016-39"
"Cotabato","Other Causes","2016-40"
"Cotabato","Other Causes","2016-41"
"Cotabato","Other Causes","2016-42"
"Cotabato","Other Causes","2016-43"
"Cotabato","Other Causes","2016-44"
"Cotabato","Other Causes","2016-45"
"Cotabato","Other Causes","2016-46"
"Cotabato","Other Causes","2017-31"
"Cotabato","Other Causes","2017-32"
"Cotabato","Other Causes","2017-33"
"Cotabato","Other Causes","2017-34"
"Cotabato","Other Causes","2017-35"
"Cotabato","Other Causes","2017-36"
"Cotabato","Other Causes","2017-37"
"Cotabato","Other Causes","2017-38"
"Cotabato","Other Causes","2017-39"
"South Cotabato","Other Causes","2016-35"
"South Cotabato","Other Causes","2016-36"
"South Cotabato","Other Causes","2016-37"
"South Cotabato","Other Causes","2016-38"
"South Cotabato","Other Causes","2016-39"
"South Cotabato","Other Causes","2016-40"
"South Cotabato","Other Causes","2016-41"
"South Cotabato","Other Causes","2016-42"
"South Cotabato","Other Causes","2016-43"
"South Cotabato","Other Causes","2016-44"
"South Cotabato","Other Causes","2016-45"
"South Cotabato","Other Causes","2016-46"
"Sultan Kudarat","Other Causes","2016-19"
"Sultan Kudarat","Other Causes","2016-20"
"Sultan Kudarat","Other Causes","2016-21"
"Sultan Kudarat","Other Causes","2016-22"
"Sultan Kudarat","Other Causes","2016-23"
"Sultan Kudarat","Other Causes","2016-24"
"Sultan Kudarat","Other Causes","2016-25"
"Sultan Kudarat","Other Causes","2016-26"
"Sultan Kudarat","Other Causes","2016-27"
"Sultan Kudarat","Other Causes","2016-28"
"Sultan Kudarat","Other Causes","2016-29"
"Sultan Kudarat","Other Causes","2016-30"
"Sultan Kudarat","Other Causes","2016-31"
"Sultan Kudarat","Other Causes","2016-32"
"Sultan Kudarat","Other Causes","2016-33"
"Sultan Kudarat","Other Causes","2016-34"
"Sultan Kudarat","Other Causes","2016-35"
"Sultan Kudarat","Other Causes","2016-36"
"Sultan Kudarat","Other Causes","2016-37"
"Sultan Kudarat","Other Causes","2016-38"
"Sultan Kudarat","Other Causes","2016-39"
"Sultan Kudarat","Other Causes","2016-40"
"Sultan Kudarat","Other Causes","2016-41"
"Sultan Kudarat","Other Causes","2016-42"
"Sultan Kudarat","Other Causes","2016-43"
"Sultan Kudarat","Other Causes","2016-44"
"Sultan Kudarat","Other Causes","2016-45"
"Sultan Kudarat","Other Causes","2016-46"
"Sultan Kudarat","Other Causes","2016-47"
"Sultan Kudarat","Other Causes","2016-48"
"Sultan Kudarat","Other Causes","2016-49"
"Sultan Kudarat","Other Causes","2016-50"
"Sultan Kudarat","Other Causes","2016-51"
"Sultan Kudarat","Other Causes","2016-52"
"Sultan Kudarat","Other Causes","2017-01"
"Sultan Kudarat","Other Causes","2017-02"
"Sultan Kudarat","Other Causes","2018-28"
"Sultan Kudarat","Other Causes","2018-29"
"Sultan Kudarat","Other Causes","2018-30"
"Sultan Kudarat","Other Causes","2018-31"
"Sultan Kudarat","Other Causes","2018-32"
"Sultan Kudarat","Other Causes","2018-33"
"Sultan Kudarat","Other Causes","2018-34"
"Sultan Kudarat","Other Causes","2018-35"
"Sultan Kudarat","Other Causes","2018-36"
"Sultan Kudarat","Other Causes","2018-37"
"Sultan Kudarat","Other Causes","2018-38"
"Sultan Kudarat","Other Causes","2018-39"
"Sultan Kudarat","Other Causes","2018-40"
"Sultan Kudarat","Other Causes","2018-41"
"Sultan Kudarat","Other Causes","2018-42"
"Sultan Kudarat","Other Causes","2018-43"
"Sultan Kudarat","Other Causes","2018-44"
"Sultan Kudarat","Other Causes","2018-45"
"Sultan Kudarat","Other Causes","2018-46"
"Sultan Kudarat","Other Causes","2018-47"
"Sultan Kudarat","Other Causes","2018-48"
"Sultan Kudarat","Other Causes","2018-49"
"Sultan Kudarat","Other Causes","2018-50"
"Sultan Kudarat","Other Causes","2018-51"
"Sultan Kudarat","Other Causes","2018-52"
"Sultan Kudarat","Other Causes","2019-01"
"Sultan Kudarat","Other Causes","2019-02"
"Sultan Kudarat","Other Causes","2019-03"
"Sultan Kudarat","Other Causes","2019-04"
"Sultan Kudarat","Other Causes","2019-05"
"Sultan Kudarat","Other Causes","2019-06"
"Sultan Kudarat","Other Causes","2019-07"
